"Temperature (C)","Apparent Temperature (C)","Humidity","Wind Speed (km/h)","Visibility (km)","Pressure (millibars)"
"21.111111111111","21.111111111111","0.47","5.2164","9.982","1017.89"
"2.8","-3.4833333333333","0.56","38.0443","11.27","1018.08"
"5.45","5.45","0.95","3.6869","1.4973","1035.62"
"0.094444444444445","-2.1333333333333","0.92","6.601","9.8049","1013.88"
"8.8611111111111","7.3666666666667","0.89","9.5634","9.982","1019.15"
"9.8888888888889","9.3277777777778","0.83","6.0858","14.9569","1014.64"
"19.822222222222","19.822222222222","0.79","4.4758","9.982","1023.3"
"-0.094444444444445","-1.9444444444444","0.86","5.6028","9.982","1030.6"
"17.8","17.8","0.96","9.6439","11.27","1018.33"
"1.6444444444444","1.6444444444444","1","3.5742","0.2415","1026.86"
"17.483333333333","17.483333333333","0.72","7.4221","9.982","1009.19"
"5.85","4.3777777777778","0.8","7.1484","14.8442","1017.93"
"4.1833333333333","1.1611111111111","0.89","12.6707","9.982","1030.79"
"23.977777777778","23.977777777778","0.44","9.2897","11.2056","1014.86"
"2.8944444444444","-0.022222222222222","0.92","10.7709","2.576","999.77"
"15.972222222222","15.972222222222","0.73","5.2003","11.4471","1027.23"
"16.066666666667","16.066666666667","0.67","21.8155","11.2056","1010.86"
"15","15","0.78","17.1626","10.3523","1018.92"
"-4.1","-9.4722222222222","0.7","15.1018","9.8049","1016.22"
"11.066666666667","11.066666666667","0.93","6.44","10.0464","1018.8"
"20.161111111111","20.161111111111","0.53","9.2736","11.2056","1019.9"
"-5.05","-12.05","0.62","22.8137","9.982","1027.11"
"20.077777777778","20.077777777778","0.63","17.6295","9.982","1009.98"
"-6.0722222222222","-8.6777777777778","1","5.4096","2.0286","1028.47"
"12.2","12.2","0.85","7.7924","9.982","1022.05"
"8.3777777777778","6.6444444444444","0.77","10.3684","14.8764","1011.28"
"3.8888888888889","-0.72222222222222","0.4","23.3933","11.0768","1027.31"
"19.933333333333","19.933333333333","0.61","14.2002","9.982","1022.64"
"6.0722222222222","2.3055555555556","0.93","21.1393","10.4167","1011.86"
"15.561111111111","15.561111111111","0.92","3.3327","14.9086","1011.53"
"-0.05","-0.05","0.59","4.7978","9.7566","1031.03"
"28.033333333333","29.75","0.62","9.6278","11.27","1015.43"
"12.15","12.15","0.83","0","15.8263","1026.54"
"13.861111111111","13.861111111111","0.77","3.8801","11.1251","1014.52"
"22.688888888889","22.688888888889","0.62","11.2217","9.982","1019.6"
"-0.66111111111111","-0.66111111111111","0.77","4.5563","6.9391","1030.74"
"4.9611111111111","4.9611111111111","0.71","4.1216","10.4167","1019.95"
"24.855555555556","24.855555555556","0.74","5.1037","9.982","1014.14"
"27.405555555556","28.572222222222","0.6","8.1305","9.982","1014.26"
"2.7555555555556","-1.3666666666667","0.9","17.2914","7.9051","1023.65"
"14.955555555556","14.955555555556","0.87","3.059","15.8746","1019.26"
"17.733333333333","17.733333333333","0.9","2.9946","15.8263","1020.64"
"17.15","17.15","0.59","1.61","9.982","1023.24"
"2.1777777777778","-1.2666666666667","0.85","12.6063","11.1251","1021.13"
"-0.044444444444443","-3.5","0.89","10.5938","8.1305","1011.71"
"11.688888888889","11.688888888889","0.8","6.601","15.8263","1016.88"
"6.7111111111111","3.5666666666667","0.71","17.2914","14.9569","1025.15"
"-2.5333333333333","-6.5","0.88","10.6582","9.982","1010.36"
"18.461111111111","18.461111111111","0.69","5.1359","10.3523","1009.86"
"-1.0888888888889","-4.8388888888889","0.93","10.9319","0.322","1032.88"
"13.022222222222","13.022222222222","0.48","12.2038","10.3523","1017.37"
"11.161111111111","11.161111111111","0.93","0","7.0357","1019.71"
"1.0611111111111","-3.95","0.7","20.4792","9.9015","1022.17"
"28.772222222222","28.45","0.41","12.2038","10.3523","1017.85"
"32.244444444444","32.305555555556","0.38","9.5151","9.982","1008.26"
"6.0388888888889","3.2166666666667","0.79","13.9104","9.982","1012.06"
"13.816666666667","13.816666666667","0.37","21.8638","9.982","1016.77"
"11.066666666667","11.066666666667","0.93","11.0929","14.329","1013.83"
"21.022222222222","21.022222222222","0.74","23.2967","7.9051","1018.2"
"-2.1277777777778","-4","0.96","5.0393","0.483","1015.72"
"12.333333333333","12.333333333333","0.79","9.0643","11.27","1013.55"
"21.038888888889","21.038888888889","0.55","6.4883","10.0303","1016.66"
"6.4555555555556","3.6722222222222","0.98","14.2485","0.5152","1018.67"
"14.144444444444","14.144444444444","0.88","4.8783","9.982","1017.82"
"2.2888888888889","-0.072222222222222","0.72","8.1466","11.2056","1035.34"
"-0.65","-3.0611111111111","0.96","6.7781","5.2164","1033.86"
"7.2888888888889","4.2944444444444","0.55","17.2592","11.2056","1015.56"
"12.044444444444","12.044444444444","0.81","11.1734","14.9569","1023.51"
"14.861111111111","14.861111111111","0.4","23.1518","10.3523","1023.5"
"15.65","15.65","0.96","6.4239","12.0428","1018.88"
"4.9","4.9","1","3.2361","3.8479","0"
"2.9277777777778","0.77222222222222","0.6","7.8085","9.982","0"
"17.122222222222","17.122222222222","0.59","11.3827","9.982","0"
"12.666666666667","12.666666666667","0.73","15.8585","11.1251","1014.78"
"2.2444444444444","-0.70555555555556","0.86","10.3684","3.8962","1029.79"
"20","20","0.93","6.44","14.9086","1017.6"
"17.061111111111","17.061111111111","0.71","10.6582","15.8263","1011.78"
"4.0055555555556","4.0055555555556","0.81","2.7692","11.27","1021.43"
"12.783333333333","12.783333333333","0.86","3.3649","15.8263","1020.03"
"-10.05","-14.494444444444","0.84","7.9534","6.0214","1032.14"
"12.666666666667","12.666666666667","0.85","11.2378","9.982","1023.65"
"-2.7833333333333","-2.7833333333333","0.88","3.22","15.6492","1017.2"
"-0.84444444444444","-0.84444444444444","0.98","1.5295","1.932","1034.67"
"-5.5777777777778","-11.005555555555","0.9","13.8621","4.8139","1017.8"
"9.9277777777778","9.4222222222222","0.87","5.9248","14.9569","1021.61"
"15.994444444444","15.994444444444","0.75","3.1073","9.982","1014.13"
"8.9055555555555","5.8277777777778","0.78","21.8799","9.982","1009.57"
"19.844444444444","19.844444444444","0.86","11.7047","14.9569","1017.98"
"25.05","25.05","0.39","17.8549","9.982","0"
"-0.99444444444444","-5.9166666666667","0.92","16.5991","2.576","1007.07"
"23.888888888889","23.888888888889","0.35","15.9873","9.982","1021.12"
"6.9944444444444","6.9944444444444","0.96","4.83","1.932","1017.65"
"8.7666666666667","7.9444444444444","0.88","6.44","14.9569","1011.39"
"16.55","16.55","0.5","19.0946","11.3988","1027.56"
"9.9222222222222","8.6944444444444","0.83","9.2253","6.9391","1018.5"
"23.483333333333","23.483333333333","0.51","10.8353","15.3111","1015.29"
"-2.7111111111111","-7.5055555555556","0.91","13.9104","6.0697","1011.22"
"11.916666666667","11.916666666667","0.67","34.5184","11.27","1005.64"
"22.666666666667","22.666666666667","0.9","3.0429","14.812","1013.63"
"8.9388888888889","5.7277777777778","0.78","23.4577","14.6832","996.73"
"19.033333333333","19.033333333333","0.78","5.5062","11.0768","1011.68"
"13.888888888889","13.888888888889","0.93","8.3076","4.9105","0"
"-12.638888888889","-19.927777777778","0.69","14.8442","11.27","1039.25"
"17.322222222222","17.322222222222","0.67","11.1573","15.8263","1017.35"
"20","20","0.67","15.3594","11.27","1021.14"
"13.166666666667","13.166666666667","0.93","3.7674","5.2164","1011.07"
"16","16","0.78","10.8353","9.982","1015.67"
"11.25","11.25","0.83","11.3344","15.8263","1007.01"
"5.4666666666667","3.0166666666667","0.96","11.0446","2.9302","1019.57"
"20.005555555555","20.005555555555","0.93","4.6046","6.2951","1016.78"
"12.711111111111","12.711111111111","0.96","6.1019","7.8246","1018.71"
"10.694444444444","10.694444444444","0.95","10.4006","6.6976","1006.59"
"5.1166666666667","1.9888888888889","0.86","14.4739","10.948","1016.33"
"-2.8277777777778","-2.8277777777778","0.78","4.1377","9.9015","0"
"1.7166666666667","1.7166666666667","0.94","0","1.932","1038.66"
"11.138888888889","11.138888888889","0.77","24.5847","11.27","1007.52"
"17.944444444444","17.944444444444","0.77","10.5777","9.982","1011.28"
"8.6333333333333","5.4666666666667","0.87","22.0409","6.6976","1005.1"
"19.4","19.4","0.97","3.6708","14.9086","1019.4"
"2.7888888888889","0.64444444444444","0.84","7.6958","11.2056","1020.6"
"22.15","22.15","0.81","0.2898","9.982","1016.68"
"0.094444444444445","0.094444444444445","0.85","1.4329","5.957","1028.33"
"19.633333333333","19.633333333333","0.76","45.9333","2.3506","1014.92"
"17.083333333333","17.083333333333","0.76","11.3666","11.27","1015.5"
"6.7555555555556","4.5277777777778","0.93","11.27","4.8139","1016.23"
"18.816666666667","18.816666666667","0.9","4.4436","11.1251","1021.62"
"-0.094444444444445","-0.094444444444445","0.92","1.4168","4.3953","1035.33"
"1.1555555555555","1.1555555555555","0.69","3.542","11.0446","1023.65"
"18.922222222222","18.922222222222","0.8","8.3237","11.2861","1006.71"
"14.188888888889","14.188888888889","0.54","7.1645","10.3523","1025.81"
"24.794444444444","24.794444444444","0.58","17.0338","11.27","1008.94"
"7.1722222222222","4.8777777777778","0.86","12.1716","11.1251","1000.1"
"2.3055555555556","0.011111111111113","0.93","7.9212","6.0858","1024.36"
"22.172222222222","22.172222222222","0.87","1.61","9.982","1013.49"
"17.827777777778","17.827777777778","0.73","7.4704","9.982","1013.1"
"-0.16111111111111","-4.1444444444444","0.94","12.7512","0.7084","1037.5"
"15.388888888889","15.388888888889","0.84","6.1824","15.6975","1017.2"
"-2.8444444444444","-6.0555555555556","0.79","7.9856","4.025","1023.75"
"-5.9888888888889","-12.011111111111","0.95","16.0678","8.4203","1011.38"
"6.0666666666667","1.6333333333333","0.93","27.9818","6.3434","1003.96"
"6.2277777777778","3.25","0.93","15.1984","7.1323","1011.45"
"21.116666666667","21.116666666667","0.92","3.22","8.1305","1017.2"
"10.066666666667","10.066666666667","0.82","23.8602","11.2056","1021.24"
"16.044444444444","16.044444444444","0.93","3.22","11.2056","1007.5"
"11.694444444444","11.694444444444","0.86","10.4328","15.8263","1018.17"
"21.922222222222","21.922222222222","0.78","6.118","11.3988","1016.16"
"18.911111111111","18.911111111111","0.93","3.0429","11.27","1018.9"
"13.983333333333","13.983333333333","0.63","17.5007","10.0464","1010.06"
"-1.1888888888889","-3.1444444444444","0.99","5.474","0.161","1037.44"
"21.927777777778","21.927777777778","0.91","2.7853","9.982","1016.97"
"-0.072222222222222","-2.3277777777778","0.92","6.6332","3.8801","1037.05"
"9.0055555555555","8.5666666666667","0.83","5.2325","11.2056","1017.81"
"-1.0888888888889","-4.2666666666667","0.89","8.8389","5.0393","1034.16"
"19.794444444444","19.794444444444","0.85","10.5133","11.27","1008.32"
"10.533333333333","10.533333333333","0.93","13.846","15.7297","1013.29"
"2.1055555555555","2.1055555555555","0.92","2.737","7.0357","1012.95"
"-12.4","-12.4","0.87","3.22","9.8532","1041.76"
"10.577777777778","10.577777777778","0.88","6.44","15.8263","1018.11"
"13.933333333333","13.933333333333","0.93","11.7047","5.1359","1014.11"
"21.755555555555","21.755555555555","0.76","3.3488","15.8263","1016.97"
"4.6444444444444","1.5555555555556","0.95","13.6045","11.3183","1011.54"
"10.083333333333","10.083333333333","0.84","5.2003","14.7959","1022.71"
"11.138888888889","11.138888888889","0.92","3.6064","14.9569","1020.77"
"12.827777777778","12.827777777778","0.95","5.4579","4.1216","1012.1"
"21.25","21.25","0.62","12.4936","9.982","1008.14"
"18.961111111111","18.961111111111","0.9","19.4327","11.1251","1017.53"
"8.8444444444444","7.3222222222222","0.63","9.7083","9.982","1019.97"
"-0.13333333333333","-0.13333333333333","0.93","0.9982","0.1771","1036.13"
"24.927777777778","24.927777777778","0.42","12.6224","11.2056","1009.61"
"23.611111111111","23.611111111111","0.7","10.1752","11.27","1002.6"
"13.916666666667","13.916666666667","0.77","9.4346","11.27","1005.79"
"25.427777777778","25.427777777778","0.69","2.8658","11.0285","1017.92"
"4.0722222222222","2.9833333333333","0.81","5.1681","11.27","1021.2"
"22.777777777778","22.777777777778","0.48","9.7083","9.982","0"
"-4.3055555555556","-7.1333333333333","0.96","6.4078","1.8515","1027.03"
"31.133333333333","30.6","0.36","11.1734","16.0517","1011.95"
"13.961111111111","13.961111111111","0.96","0","9.9015","1023.01"
"14.261111111111","14.261111111111","0.93","3.0751","6.0697","1017.53"
"21.094444444444","21.094444444444","0.49","4.8783","9.982","1019.5"
"5.1833333333333","4.1111111111111","0.91","5.5384","9.982","1013.29"
"4.9555555555556","1.7388888888889","0.92","14.8281","11.27","1013.16"
"31.105555555556","31.916666666667","0.45","2.7209","11.27","1016.28"
"20.894444444444","20.894444444444","0.87","16.5186","11.4471","1017.56"
"13.988888888889","13.988888888889","0.76","5.7477","9.982","1021.48"
"-1.0166666666667","-4.3722222222222","1","9.499","0.1932","1036.61"
"-0.072222222222222","-4.3055555555556","0.82","14.0875","8.05","1009.99"
"4.5388888888889","1.8666666666667","0.82","11.2217","15.8263","1014.94"
"6.0611111111111","6.0611111111111","1","3.0107","4.3309","1037.23"
"16.016666666667","16.016666666667","0.67","15.3111","11.27","1021.52"
"1.0888888888889","-0.85","0.85","6.2468","9.7566","1021.53"
"2.6611111111111","-0.36666666666667","0.96","11.0929","3.6547","998.07"
"0.67222222222222","-4.4444444444444","0.96","20.5114","3.2844","1024.2"
"15.716666666667","15.716666666667","0.89","3.8157","15.8263","1008.4"
"6.9444444444444","2.8722222222222","0.73","26.8226","11.2056","1008.07"
"19.877777777778","19.877777777778","0.88","4.3309","9.982","1018.6"
"-0.9","-3.0666666666667","0.92","6.0536","9.982","1032.5"
"0.022222222222222","-3.6388888888889","0.99","11.4954","2.5921","1018.72"
"13.844444444444","13.844444444444","0.9","7.9212","4.4919","1017.45"
"1.1777777777778","1.1777777777778","0.99","3.0268","1.0143","1027.05"
"20","20","0.87","6.2146","14.9086","1014.36"
"30.955555555555","31.611111111111","0.45","2.9785","9.982","1012.68"
"2.1777777777778","-0.28888888888889","0.73","8.4364","9.3702","1006.47"
"12.2","12.2","0.77","20.6402","15.8263","1008.6"
"12.894444444444","12.894444444444","0.95","5.2808","5.2164","1015.14"
"2.2944444444444","-1.9611111111111","0.91","17.4363","7.2772","1024.31"
"20.2","20.2","0.84","5.5545","14.7959","1009.71"
"-0.53333333333333","-0.53333333333333","0.88","3.22","14.9086","1024.62"
"6.6444444444444","5.4388888888889","0.86","6.6493","14.9086","1017.54"
"14.422222222222","14.422222222222","0.8","10.3362","15.8263","1017.7"
"17.861111111111","17.861111111111","0.63","12.6063","14.9569","1014.91"
"17.388888888889","17.388888888889","0.89","3.2039","14.9569","1017.41"
"-0.16111111111111","-4.1388888888889","0.4","12.719","9.9015","1030.85"
"13.755555555555","13.755555555555","0.68","14.1036","9.6278","1021.59"
"-10.95","-15.905555555555","0.79","8.7906","9.982","1041.68"
"-2.8222222222222","-5.3944444444444","0.96","6.3273","3.4293","1035.73"
"6.0611111111111","4.4444444444444","0.93","7.8246","4.8139","1032.61"
"-4.0222222222222","-4.0222222222222","0.81","2.5921","4.508","1019.74"
"7.0722222222222","4.95","0.93","11.0446","5.8926","1020.9"
"19.95","19.95","0.83","3.0751","11.27","1022.1"
"3.7888888888889","1.3388888888889","0.45","9.5312","9.9015","1031.27"
"-2.1055555555555","-7.9055555555555","0.96","20.2055","4.5241","1018.01"
"14.977777777778","14.977777777778","0.78","17.8871","15.8263","1019.41"
"13.127777777778","13.127777777778","0.93","0","8.1305","1012.75"
"12.25","12.25","0.8","14.2163","11.27","1007.56"
"2.7333333333333","-1.3444444444444","0.89","16.9694","9.982","1016.47"
"10.005555555555","10.005555555555","0.66","11.4793","9.982","1018.38"
"25.022222222222","25.022222222222","0.3","15.0052","9.982","1021.79"
"25.927777777778","25.927777777778","0.43","21.6867","11.27","1007.73"
"3.8888888888889","0.27222222222222","0.88","15.778","9.982","1011.57"
"5.0444444444444","5.0444444444444","0.99","3.2039","3.6386","1032.49"
"2.1611111111111","2.1611111111111","0.92","2.7853","9.2414","1019"
"11.672222222222","11.672222222222","0.81","10.9802","14.9569","1020.44"
"10.316666666667","10.316666666667","0.95","12.5097","14.8764","1022.6"
"16.088888888889","16.088888888889","0.56","3.8157","11.27","1018.31"
"-1.5777777777778","-1.5777777777778","0.87","3.1234","9.6278","1032.73"
"2.8222222222222","2.8222222222222","1","0","0.161","1028.8"
"5.0222222222222","5.0222222222222","1","4.83","0.161","1027.69"
"17.827777777778","17.827777777778","0.6","16.3254","9.982","0"
"21.6","21.6","0.87","5.8926","15.7297","1017.02"
"12.4","12.4","0.52","13.7333","10.3523","1015.47"
"9.0333333333333","7.8777777777778","0.82","8.0339","9.982","1020.04"
"7.7777777777778","5.2722222222222","0.88","14.4095","8.1305","1025.05"
"10.027777777778","10.027777777778","0.72","26.565","9.982","1014.4"
"7.3555555555555","3.8611111111111","0.91","21.8638","5.6994","997.85"
"10.911111111111","10.911111111111","0.78","20.9944","9.9015","1021.95"
"-3.8888888888889","-7.1555555555555","0.92","7.6475","3.9284","1019.72"
"1.2888888888889","-3.1277777777778","1","16.8889","4.4919","1025.72"
"13.188888888889","13.188888888889","0.87","14.7637","11.27","1024.81"
"1.6944444444444","-3.5888888888889","0.86","23.989","6.4883","1016.86"
"13.127777777778","13.127777777778","0.78","10.4972","15.6492","1026.19"
"23.533333333333","23.533333333333","0.75","12.7834","11.1573","1018.24"
"28.794444444444","29.366666666667","0.5","15.9068","9.982","1018.19"
"11.877777777778","11.877777777778","0.91","6.3434","8.4203","1018.21"
"12.133333333333","12.133333333333","0.81","4.4919","9.982","1025.15"
"7.9166666666667","7.9166666666667","0.92","3.2844","9.982","1020.29"
"2.8055555555556","0.61111111111111","0.7","7.8568","9.8049","1020.72"
"12.244444444444","12.244444444444","0.89","1.5295","15.8263","1015.72"
"13.888888888889","13.888888888889","1","8.0178","11.1251","0"
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
"","","","","",""
